id,name,type,cuisine,city,street,postcode,website,latitude,longitude,status,master_id
564,Dominick's,bar,NaN,Kent,Franklin Avenue,44240,NaN,41.1530014,-81.3588297,valid,
565,Guy's Pizza,restaurant,pizza,Kent,South Water Street,44240,NaN,41.1529997,-81.3583524,valid,
566,Water Street Tavern and Cajun Dave's,bar,NaN,Kent,South Water Street,44240,NaN,41.1531481,-81.3583551,valid,
567,Ray's Place,restaurant,american;burger;fries,Kent,Franklin Avenue,44240,NaN,41.153135,-81.3587742,valid,
568,Firefly Hookah Lounge,bar,NaN,Kent,The Zephyr Patio,44240,NaN,41.1532927,-81.3583697,valid,
569,Taco Tonto's,restaurant,mexican,Kent,The Zephyr Patio,44240,NaN,41.153327,-81.3587064,valid,
570,The Loft,bar,NaN,Kent,Franklin Avenue,44240,NaN,41.1536169,-81.3585613,valid,
571,The Zephyr,bar,NaN,Kent,West Main Street,44240,NaN,41.1536226,-81.3584579,valid,
576,EuroGyro,pub,NaN,Kent,EuroGyro Deck,44240,NaN,41.1534319,-81.3562341,valid,
577,157 Lounge,bar,NaN,Kent,Lounge 157 Patio,44240,NaN,41.1528851,-81.3580017,valid,
578,Hanini's Subs,fast_food,NaN,Akron,Brown Street,44301,NaN,41.0711015,-81.5099731,valid,
579,Manny's Pub,bar,NaN,Akron,Brown Street,44301,NaN,41.0710189,-81.5099697,valid,
580,Taste of Bangkok,restaurant,NaN,Akron,East Exchange Street,44306,NaN,41.0708297,-81.5051517,valid,
581,Muggswigz Coffee & Tea,cafe,coffee_shop,Akron,South Main Street,44311,NaN,41.0757322,-81.5224524,valid,
582,Insomnia Cookies,pastry,NaN,Akron,South Main Street,44311,NaN,41.0759053,-81.5223331,valid,
583,69 Taps,pub,NaN,Akron,Paul Williams Street,44311,NaN,41.0760433,-81.5231898,valid,
584,Perfect Pour Akron,bar,NaN,Akron,South Main Street,44311,NaN,41.0758268,-81.52285,valid,
585,DaVinci's Pizza,fast_food,pizza,Akron,South Main Street,44311,NaN,41.0758862,-81.522809,valid,
586,Tear-Ez,bar,NaN,Akron,South Main Street,44311,NaN,41.0762011,-81.5225835,valid,
587,Clouds Hookah Lounge,cafe,NaN,Akron,South Main Street,44308,NaN,41.0763056,-81.5225164,valid,
588,Cilantro Thai & Sushi,restaurant,NaN,Akron,South Main Street,44308,NaN,41.0770662,-81.5220234,valid,
589,Boiling House Seafood & Sushi,restaurant,NaN,Akron,West Exchange Street,44302,NaN,41.0768735,-81.5225196,valid,
595,Komodo Kingdom Cafe,fast_food,NaN,Akron,Edgewood Avenue,44307,NaN,41.0800373,-81.5407694,valid,
596,The Daily Pressed,cafe,coffee_shop,Akron,Spring Street,44308,NaN,41.0769355,-81.5216212,valid,
597,Twisted Tomato Pizzeria & Beer Wall,restaurant,NaN,Akron,South Main Street,44308,NaN,41.0768027,-81.5217173,valid,
599,Papa Roni's,fast_food,pizza,Barberton,New Street,44203,NaN,41.0293856,-81.589201,valid,
602,Altieri's Pizza,fast_food,pizza,Stow,Kent Road,44334,NaN,41.1590852,-81.442975,valid,
603,The Watson Speakeasy,bar,NaN,Cuyahoga Falls,Front Street,44221,NaN,41.130981,-81.4839603,valid,
604,Square Scullery,restaurant,NaN,Akron,Casterton Avenue,44303,NaN,41.0963541,-81.5423857,valid,
610,Clean Eatz,restaurant,NaN,Cuyahoga Falls,Front Street,44221,https://locations.cleaneatz.com/oh/cuyahogafalls/meal-prep-28.html,41.1294313,-81.484277,valid,
613,Bann Thai,restaurant,thai,NaN,Harrisburg Westville Road,44601,https://www.bann-thai.com/,40.9016947,-81.038801,valid,
614,Mickey's Irish Pub,pub,NaN,Cuyahoga Falls,Front Street,44221,NaN,41.1313033,-81.4838899,valid,
615,Pavona's Pizza Joint,restaurant,pizza,Cuyahoga Falls,Front Street,44221,NaN,41.1313987,-81.4838569,valid,
616,Flury's,cafe,NaN,Cuyahoga Falls,Portage Trail,44221,NaN,41.1364313,-81.4829753,valid,
617,Leo's Italian Social,restaurant,italian,Cuyahoga Falls,Leo's Italian Social Patio,44221,NaN,41.13759,-81.4823886,valid,
618,On Tap,bar,NaN,Cuyahoga Falls,State Road,44223,NaN,41.1597122,-81.509039,valid,
619,Vinifera,bar,NaN,Cuyahoga Falls,French Mill Run,44223,NaN,41.1600906,-81.5099694,valid,
631,Square Scullery,restaurant,NaN,Akron,North Main Street,44310,NaN,41.1064299,-81.5109932,valid,
632,Piada Italian Street Food,restaurant,italian,Cuyahoga Falls,State Road,44223,NaN,41.1512739,-81.5078549,valid,
633,Los Girasoles Mexican Grill & Bar,restaurant,NaN,Stow,Steels Pointe,44223,NaN,41.1826381,-81.482702,valid,
634,Amigos Authentic Mexican Taqueria,restaurant,NaN,Stow,Bridgewater Parkway,44223,NaN,41.1805083,-81.4819969,valid,
635,Hunan of Stow,fast_food,NaN,Stow,Bridgewater Parkway,44223,NaN,41.1803426,-81.4816715,valid,
636,Buffalo Wild Wings,restaurant,NaN,Cuyahoga Falls,People Care Park Drive,44223,NaN,41.1539948,-81.5084937,valid,
637,Scooter's Coffee,cafe,coffee_shop,Akron,East Market Street,44316,NaN,41.0718947,-81.4903751,valid,
651,Chipotle,fast_food,mexican,Cuyahoga Falls,Graham Road,44224,NaN,41.1633499,-81.4776038,valid,
652,Domino's,fast_food,pizza,Stow,Darrow Road,44224,NaN,41.1997076,-81.4397258,valid,
653,Belleria,restaurant,italian,Kent,Burbick Way,44240,NaN,41.152992,-81.3571839,valid,
654,Otani Restaurant and Pub,restaurant,NaN,Hudson,West Streetsboro Street,44236,NaN,41.239007,-81.4495106,valid,
655,Papa John's,fast_food,pizza,Hudson,West Streetsboro Street,44236,NaN,41.2382879,-81.4493172,valid,
656,Blu Basil,restaurant,NaN,Hudson,West Streetsboro Street,44236,NaN,41.2386694,-81.4496156,valid,
657,Subway,fast_food,sandwich,Hudson,West Streetsboro Street,44236,NaN,41.2385272,-81.4495946,valid,
658,Johnny's Diner,restaurant,NaN,Hudson,West Streetsboro Street,44236,NaN,41.238792,-81.4495615,valid,
659,Hideaway,bar,NaN,Windham,North Main Street,44231,NaN,41.2414219,-81.0486195,valid,
660,Cafe Express,cafe,coffee_shop,Green,Lauby Road,44720,NaN,40.9151578,-81.4368752,valid,
663,Poke & Roll,restaurant,sushi,Cuyahoga Falls,Hudson Drive,44221,http://eatpokenroll.com,41.1628164,-81.4776286,valid,
664,Biggby Coffee,cafe,coffee_shop,Cuyahoga Falls,Hudson Drive,44224,NaN,41.162784,-81.477628,valid,
665,Vacancy Lounge,bar,NaN,Cuyahoga Falls,Portage Trail,44221,NaN,41.1367831,-81.4826215,valid,
666,Cashmere Cricket,bar,NaN,Cuyahoga Falls,Riverfront Parkway,44221,NaN,41.1370107,-81.4825896,valid,
667,Mr. Hero,fast_food,sandwich;burger,Cuyahoga Falls,Hudson Drive,44224,NaN,41.1630419,-81.4776476,valid,
668,Spicy Sombreros,restaurant,NaN,Stow,Darrow Road,44236,NaN,41.2006775,-81.4410149,valid,
672,Mark & Philly's Pizzeria,restaurant,NaN,Cuyahoga Falls,Madison Avenue,44221,NaN,41.1563309,-81.4839254,valid,
673,Silver Bullet Saloon,bar,NaN,Alliance,Williamsport Way,44601,NaN,40.9328797,-81.1001422,valid,
688,Cantina Jalisco,restaurant,mexican,Alliance,West Chestnut Street,44601,NaN,40.9011653,-81.1117025,valid,
689,Balkan Bakery,bakery,NaN,Mogadore,North Cleveland Avenue,44260,NaN,41.0520533,-81.3926628,valid,
690,United States Pierogi Service,restaurant,NaN,Akron,South Main Street,44308,NaN,41.0796915,-81.5196683,valid,
691,Chill & Indulge Ice Cream And Chocolate Emporium,ice_cream,NaN,Akron,South Main Street,44308,NaN,41.0796647,-81.5196828,valid,
693,Evelyn’s Coffee And Banh Mi,cafe,coffee_shop,Akron,West State Street,44302,NaN,41.0795131,-81.5211045,valid,
694,Stray Dog Cafe,cafe,NaN,Akron,South High Street,44326,NaN,41.0834401,-81.5171984,valid,
